0 0 0	.C....BC.PTUBAAPTUYYYOTU..DOLL..D... 
15 15 0	BC...UBCDP.UAADP.U.YYYT..LLOT....OT. B99 P98 T96 U99 A99 Y93 O95 D97 L97 
15 15 0	BC..T.BCDPT.AADPTU.YYY.U.LLO.U...O.. B99 P98 T99 U97 A99 Y93 O95 D97 L97 
15 15 0	BC..T.BCDPT.AADPTU..YYYU.LLO.U...O.. B99 P98 T99 U97 A99 Y92 O95 D97 L97 
15 15 0	BC..T.BCDPT.AADPT..YYY.U.LLO.U...O.U B99 P98 T99 U96 A99 Y93 O95 D97 L97 
15 15 0	BC..T.BCDPT.AADPT...YYYU.LLO.U...O.U B99 P98 T99 U96 A99 Y92 O95 D97 L97 
15 15 0	BC..TUBC.PTUAADPTU..DYYY.LLO.....O.. B99 P98 T99 U99 A99 Y91 O95 D96 L97 
15 15 0	BC....BCDP..AADPTUYYYOTULL.OTU...... B99 P98 T97 U97 A99 Y94 O96 D97 L96 
15 15 0	BC....BCDP..AADPTUYYY.TULL.OTU...O.. B99 P98 T97 U97 A99 Y94 O95 D97 L96 
15 15 0	BC....BCD...AADPTUYYYPTULL.OTU...O.. B99 P97 T97 U97 A99 Y94 O95 D97 L96 
15 15 0	BC.P..BCDP..AAD.TU.YYYTULL.OTU...O.. B99 P99 T97 U97 A99 Y93 O95 D97 L96 
15 15 0	BC....BCDP..AADPT.YYYOTULL.OTU.....U B99 P98 T97 U96 A99 Y94 O96 D97 L96 
15 15 0	BC....BCDP..AADPT.YYY.TULL.OTU...O.U B99 P98 T97 U96 A99 Y94 O95 D97 L96 
15 15 0	BC....BCD...AADPT.YYYPTULL.OTU...O.U B99 P97 T97 U96 A99 Y94 O95 D97 L96 
15 15 0	BC.P..BCDP..AAD.T..YYYTULL.OTU...O.U B99 P99 T97 U96 A99 Y93 O95 D97 L96 
15 15 0	BC...UBCDP.UAADPTU.YYYT.LL.OT....O.. B99 P98 T97 U99 A99 Y93 O95 D97 L96 
15 15 0	BC....BCDP..AADP.UYYYOTULL.OTU....T. B99 P98 T96 U97 A99 Y94 O96 D97 L96 
15 15 0	BC....BCDP..AADP.UYYY.TULL.OTU...OT. B99 P98 T96 U97 A99 Y94 O95 D97 L96 
15 15 0	BC....BCD...AADP.UYYYPTULL.OTU...OT. B99 P97 T96 U97 A99 Y94 O95 D97 L96 
15 15 0	BC.P..BCDP..AAD..U.YYYTULL.OTU...OT. B99 P99 T96 U97 A99 Y93 O95 D97 L96 
15 15 0	BC....BCDP..AADP..YYYOTULL.OTU....TU B99 P98 T96 U96 A99 Y94 O96 D97 L96 
15 15 0	BC....BCDP..AADP..YYY.TULL.OTU...OTU B99 P98 T96 U96 A99 Y94 O95 D97 L96 
15 15 0	BC....BCD...AADP..YYYPTULL.OTU...OTU B99 P97 T96 U96 A99 Y94 O95 D97 L96 
15 15 0	BC.P..BCDP..AAD....YYYTULL.OTU...OTU B99 P99 T96 U96 A99 Y93 O95 D97 L96 
15 15 0	BC...UBCDP.UAADP.U.YYYT.LL.OT....OT. B99 P98 T96 U99 A99 Y93 O95 D97 L96 
15 15 0	BC..T.BCDPT.AADPTU.YYY.ULL.O.U...O.. B99 P98 T99 U97 A99 Y93 O95 D97 L96 
15 15 0	BC..T.BCDPT.AADPTU..YYYULL.O.U...O.. B99 P98 T99 U97 A99 Y92 O95 D97 L96 
15 15 0	BC..T.BCDPT.AADPT..YYY.ULL.O.U...O.U B99 P98 T99 U96 A99 Y93 O95 D97 L96 
15 15 0	BC..T.BCDPT.AADPT...YYYULL.O.U...O.U B99 P98 T99 U96 A99 Y92 O95 D97 L96 
15 15 0	BC..TUBC.PTUAADPTU..DYYYLL.O.....O.. B99 P98 T99 U99 A99 Y91 O95 D96 L96 
15 15 0	BC..TUBC.PTUAA.PTU..DYYYLLDO.....O.. B99 P98 T99 U99 A99 Y91 O95 D95 L96 
15 15 0	BC..TUBC.PTUAA.PTU...YYYLLDO....DO.. B99 P98 T99 U99 A99 Y91 O95 D94 L96 
15 15 0	BC.PTUBC.PTU.AA.TU..DYYYLLDO.....O.. B99 P99 T99 U99 A98 Y91 O95 D95 L96 
15 15 0	BC.PTUBC.PTU..AATU..DYYYLLDO.....O.. B99 P99 T99 U99 A97 Y91 O95 D95 L96 
15 15 0	BC.PTUBC.PTU.AA.TU...YYYLLDO....DO.. B99 P99 T99 U99 A98 Y91 O95 D94 L96 
15 15 0	BC.PTUBC.PTU..AATU...YYYLLDO....DO.. B99 P99 T99 U99 A97 Y91 O95 D94 L96 
15 15 0	BC.PTUBC.PTUAA..TU..YYY.LLDO....DO.. B99 P99 T99 U99 A99 Y90 O95 D94 L96 
15 15 0	BC.PTUBC.PTUAA..TU.YYY..LLDO....DO.. B99 P99 T99 U99 A99 Y89 O95 D94 L96 
15 15 0	BC.PTUBC.PTUAA..TUYYY...LLDO....DO.. B99 P99 T99 U99 A99 Y88 O95 D94 L96 
15 15 0	.CDP..BCDPTUBAAOTUYYYOTU...LL....... B98 D96 P99 T98 U98 A98 Y94 O97 L99 
15 15 0	.CDP..BCDPTUBAAOTUYYYOTU..LL........ B98 D96 P99 T98 U98 A98 Y94 O97 L98 
15 15 0	.CDP..BCDPTUBAAOTUYYYOTU.LL......... B98 D96 P99 T98 U98 A98 Y94 O97 L97 
15 15 0	.CDP..BCDPTUBAAOTUYYYOTULL.......... B98 D96 P99 T98 U98 A98 Y94 O97 L96 
15 15 0	.CDP..BCDPT.BAAOTUYYYOTU...LLU...... B98 D96 P99 T98 U97 A98 Y94 O97 L99 
15 15 0	.CDP..BCDPT.BAAOT.YYYOTU...LLU.....U B98 D96 P99 T98 U96 A98 Y94 O97 L99 
15 15 0	.CDP..BCDPT.BAAOTUYYYOTU..LL.U...... B98 D96 P99 T98 U97 A98 Y94 O97 L98 
15 15 0	.CDP..BCDPT.BAAOT.YYYOTU..LL.U.....U B98 D96 P99 T98 U96 A98 Y94 O97 L98 
15 15 0	.CDP..BCDPT.BAAOTUYYYOTU.LL..U...... B98 D96 P99 T98 U97 A98 Y94 O97 L97 
15 15 0	.CDP..BCDPT.BAAOT.YYYOTU.LL..U.....U B98 D96 P99 T98 U96 A98 Y94 O97 L97 
15 15 0	.CDP.UBCDPTUBAA.TUYYYOT..LLO........ B98 D96 P99 T98 U99 A98 Y94 O96 L97 
15 15 0	.CDP.UBCDPTUBAA.TUYYY.T..LLO.....O.. B98 D96 P99 T98 U99 A98 Y94 O95 L97 
15 15 0	.CDP..BCDPT.BAAOTUYYYOTULL...U...... B98 D96 P99 T98 U97 A98 Y94 O97 L96 
15 15 0	.CDP..BCDPT.BAAOT.YYYOTULL...U.....U B98 D96 P99 T98 U96 A98 Y94 O97 L96 
15 15 0	.CDP.UBCDPTUBAA.TUYYYOT.LL.O........ B98 D96 P99 T98 U99 A98 Y94 O96 L96 
15 15 0	.CDP.UBCDPTUBAA.TUYYY.T.LL.O.....O.. B98 D96 P99 T98 U99 A98 Y94 O95 L96 
15 15 0	.CDP..BCDP.UBAAOTUYYYOTU..LLT....... B98 D96 P99 T97 U98 A98 Y94 O97 L98 
15 15 0	.CDP..BCDP.UBAAO.UYYYOTU..LLT.....T. B98 D96 P99 T96 U98 A98 Y94 O97 L98 
15 15 0	.CDP..BCDP.UBAAOTUYYYOTU.LL.T....... B98 D96 P99 T97 U98 A98 Y94 O97 L97 
15 15 0	.CDP..BCDP.UBAAO.UYYYOTU.LL.T.....T. B98 D96 P99 T96 U98 A98 Y94 O97 L97 
15 15 0	.CDPT.BCDPTUBAA.TUYYYO.U.LLO........ B98 D96 P99 T99 U98 A98 Y94 O96 L97 
15 15 0	.CDPT.BCDPTUBAA.TUYYY..U.LLO.....O.. B98 D96 P99 T99 U98 A98 Y94 O95 L97 
15 15 0	.CDP..BCDP.UBAAOTUYYYOTULL..T....... B98 D96 P99 T97 U98 A98 Y94 O97 L96 
15 15 0	.CDP..BCDP.UBAAO.UYYYOTULL..T.....T. B98 D96 P99 T96 U98 A98 Y94 O97 L96 
15 15 0	.CDPT.BCDPTUBAA.TUYYYO.ULL.O........ B98 D96 P99 T99 U98 A98 Y94 O96 L96 
15 15 0	.CDPT.BCDPTUBAA.TUYYY..ULL.O.....O.. B98 D96 P99 T99 U98 A98 Y94 O95 L96 
15 15 0	.CDP..BCDP..BAAOTUYYYOTU..LLTU...... B98 D96 P99 T97 U97 A98 Y94 O97 L98 
15 15 0	.CDP..BCDP..BAAOT.YYYOTU..LLTU.....U B98 D96 P99 T97 U96 A98 Y94 O97 L98 
15 15 0	.CDP..BCDP..BAAO.UYYYOTU..LLTU....T. B98 D96 P99 T96 U97 A98 Y94 O97 L98 
15 15 0	.CDP..BCDP..BAAO..YYYOTU..LLTU....TU B98 D96 P99 T96 U96 A98 Y94 O97 L98 
15 15 0	.CDP..BCDP..BAAOTUYYYOTU.LL.TU...... B98 D96 P99 T97 U97 A98 Y94 O97 L97 
15 15 0	.CDP..BCDP..BAAOT.YYYOTU.LL.TU.....U B98 D96 P99 T97 U96 A98 Y94 O97 L97 
15 15 0	.CDP.UBCDP.UBAA.TUYYYOT..LLOT....... B98 D96 P99 T97 U99 A98 Y94 O96 L97 
15 15 0	.CDP.UBCDP.UBAA.TUYYY.T..LLOT....O.. B98 D96 P99 T97 U99 A98 Y94 O95 L97 
15 15 0	.CDP..BCDP..BAAO.UYYYOTU.LL.TU....T. B98 D96 P99 T96 U97 A98 Y94 O97 L97 
15 15 0	.CDP..BCDP..BAAO..YYYOTU.LL.TU....TU B98 D96 P99 T96 U96 A98 Y94 O97 L97 
15 15 0	.CDP.UBCDP.UBAA..UYYYOT..LLOT.....T. B98 D96 P99 T96 U99 A98 Y94 O96 L97 
15 15 0	.CDP.UBCDP.UBAA..UYYY.T..LLOT....OT. B98 D96 P99 T96 U99 A98 Y94 O95 L97 
15 15 0	.CDPT.BCDPT.BAA.TUYYYO.U.LLO.U...... B98 D96 P99 T99 U97 A98 Y94 O96 L97 
15 15 0	.CDPT.BCDPT.BAA.TUYYY..U.LLO.U...O.. B98 D96 P99 T99 U97 A98 Y94 O95 L97 
15 15 0	.CDPT.BCDPT.BAA.T.YYYO.U.LLO.U.....U B98 D96 P99 T99 U96 A98 Y94 O96 L97 
15 15 0	.CDPT.BCDPT.BAA.T.YYY..U.LLO.U...O.U B98 D96 P99 T99 U96 A98 Y94 O95 L97 
15 15 0	.CD.TUBCDPTUBAAPTUYYYO...LLO........ B98 D96 P98 T99 U99 A98 Y94 O96 L97 
15 15 0	.CD.TUBCDPTUBAAPTUYYY....LLO.....O.. B98 D96 P98 T99 U99 A98 Y94 O95 L97 
15 15 0	.CD.TUBCD.TUBAAPTUYYYP...LLO.....O.. B98 D96 P97 T99 U99 A98 Y94 O95 L97 
15 15 0	.CDPTUBCDPTUBAA.TU.YYY...LLO.....O.. B98 D96 P99 T99 U99 A98 Y93 O95 L97 
15 15 0	.CDPTUBCDPTUBAA.TU..YYY..LLO.....O.. B98 D96 P99 T99 U99 A98 Y92 O95 L97 
15 15 0	.CDPTUBCDPTUBAA.TU...YYY.LLO.....O.. B98 D96 P99 T99 U99 A98 Y91 O95 L97 
15 15 0	.CDP..BCDP..BAAOTUYYYOTULL..TU...... B98 D96 P99 T97 U97 A98 Y94 O97 L96 
15 15 0	.CDP..BCDP..BAAOT.YYYOTULL..TU.....U B98 D96 P99 T97 U96 A98 Y94 O97 L96 
15 15 0	.CDP.UBCDP.UBAA.TUYYYOT.LL.OT....... B98 D96 P99 T97 U99 A98 Y94 O96 L96 
15 15 0	.CDP.UBCDP.UBAA.TUYYY.T.LL.OT....O.. B98 D96 P99 T97 U99 A98 Y94 O95 L96 
15 15 0	.CDP..BCDP..BAAO.UYYYOTULL..TU....T. B98 D96 P99 T96 U97 A98 Y94 O97 L96 
15 15 0	.CDP..BCDP..BAAO..YYYOTULL..TU....TU B98 D96 P99 T96 U96 A98 Y94 O97 L96 
15 15 0	.CDP.UBCDP.UBAA..UYYYOT.LL.OT.....T. B98 D96 P99 T96 U99 A98 Y94 O96 L96 
15 15 0	.CDP.UBCDP.UBAA..UYYY.T.LL.OT....OT. B98 D96 P99 T96 U99 A98 Y94 O95 L96 
15 15 0	.CDPT.BCDPT.BAA.TUYYYO.ULL.O.U...... B98 D96 P99 T99 U97 A98 Y94 O96 L96 
15 15 0	.CDPT.BCDPT.BAA.TUYYY..ULL.O.U...O.. B98 D96 P99 T99 U97 A98 Y94 O95 L96 
15 15 0	.CDPT.BCDPT.BAA.T.YYYO.ULL.O.U.....U B98 D96 P99 T99 U96 A98 Y94 O96 L96 
15 15 0	.CDPT.BCDPT.BAA.T.YYY..ULL.O.U...O.U B98 D96 P99 T99 U96 A98 Y94 O95 L96 
15 15 0	.CD.TUBCDPTUBAAPTUYYYO..LL.O........ B98 D96 P98 T99 U99 A98 Y94 O96 L96 
15 15 0	.CD.TUBCDPTUBAAPTUYYY...LL.O.....O.. B98 D96 P98 T99 U99 A98 Y94 O95 L96 
15 15 0	.CD.TUBCD.TUBAAPTUYYYP..LL.O.....O.. B98 D96 P97 T99 U99 A98 Y94 O95 L96 
15 15 0	.CDPTUBCDPTUBAA.TU.YYY..LL.O.....O.. B98 D96 P99 T99 U99 A98 Y93 O95 L96 
15 15 0	.CDPTUBCDPTUBAA.TU..YYY.LL.O.....O.. B98 D96 P99 T99 U99 A98 Y92 O95 L96 
15 15 0	.CDPTUBCDPTUBAA.TU...YYYLL.O.....O.. B98 D96 P99 T99 U99 A98 Y91 O95 L96 
15 15 0	BCDP..BCDPTU.AA.TUYYYOTU.LLO........ B99 P99 T98 U98 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDPTU.AA.TUYYY.TU.LLO.....O.. B99 P99 T98 U98 A98 Y94 O95 D96 L97 
15 15 0	BCDP..BCDPTU.AA.TUYYYOTULL.O........ B99 P99 T98 U98 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDPTU.AA.TUYYY.TULL.O.....O.. B99 P99 T98 U98 A98 Y94 O95 D96 L96 
15 15 0	BCDP..BCDPT..AA.TUYYYOTU.LLO.U...... B99 P99 T98 U97 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDPT..AA.TUYYY.TU.LLO.U...O.. B99 P99 T98 U97 A98 Y94 O95 D96 L97 
15 15 0	BCDP..BCDPT..AA.T.YYYOTU.LLO.U.....U B99 P99 T98 U96 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDPT..AA.T.YYY.TU.LLO.U...O.U B99 P99 T98 U96 A98 Y94 O95 D96 L97 
15 15 0	BCD..UBCDPTU.AAPTUYYYOT..LLO........ B99 P98 T98 U99 A98 Y94 O96 D96 L97 
15 15 0	BCD..UBCDPTU.AAPTUYYY.T..LLO.....O.. B99 P98 T98 U99 A98 Y94 O95 D96 L97 
15 15 0	BCD..UBCD.TU.AAPTUYYYPT..LLO.....O.. B99 P97 T98 U99 A98 Y94 O95 D96 L97 
15 15 0	BCDP.UBCDPTU.AA.TU.YYYT..LLO.....O.. B99 P99 T98 U99 A98 Y93 O95 D96 L97 
15 15 0	BCDP..BCDPT..AA.TUYYYOTULL.O.U...... B99 P99 T98 U97 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDPT..AA.TUYYY.TULL.O.U...O.. B99 P99 T98 U97 A98 Y94 O95 D96 L96 
15 15 0	BCDP..BCDPT..AA.T.YYYOTULL.O.U.....U B99 P99 T98 U96 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDPT..AA.T.YYY.TULL.O.U...O.U B99 P99 T98 U96 A98 Y94 O95 D96 L96 
15 15 0	BCD..UBCDPTU.AAPTUYYYOT.LL.O........ B99 P98 T98 U99 A98 Y94 O96 D96 L96 
15 15 0	BCD..UBCDPTU.AAPTUYYY.T.LL.O.....O.. B99 P98 T98 U99 A98 Y94 O95 D96 L96 
15 15 0	BCD..UBCD.TU.AAPTUYYYPT.LL.O.....O.. B99 P97 T98 U99 A98 Y94 O95 D96 L96 
15 15 0	BCDP.UBCDPTU.AA.TU.YYYT.LL.O.....O.. B99 P99 T98 U99 A98 Y93 O95 D96 L96 
15 15 0	BCDP..BCDP.U.AA.TUYYYOTU.LLOT....... B99 P99 T97 U98 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDP.U.AA.TUYYY.TU.LLOT....O.. B99 P99 T97 U98 A98 Y94 O95 D96 L97 
15 15 0	BCDP..BCDP.U.AA..UYYYOTU.LLOT.....T. B99 P99 T96 U98 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDP.U.AA..UYYY.TU.LLOT....OT. B99 P99 T96 U98 A98 Y94 O95 D96 L97 
15 15 0	BCD.T.BCDPTU.AAPTUYYYO.U.LLO........ B99 P98 T99 U98 A98 Y94 O96 D96 L97 
15 15 0	BCD.T.BCDPTU.AAPTUYYY..U.LLO.....O.. B99 P98 T99 U98 A98 Y94 O95 D96 L97 
15 15 0	BCD.T.BCD.TU.AAPTUYYYP.U.LLO.....O.. B99 P97 T99 U98 A98 Y94 O95 D96 L97 
15 15 0	BCDPT.BCDPTU.AA.TU.YYY.U.LLO.....O.. B99 P99 T99 U98 A98 Y93 O95 D96 L97 
15 15 0	BCDPT.BCDPTU.AA.TU..YYYU.LLO.....O.. B99 P99 T99 U98 A98 Y92 O95 D96 L97 
15 15 0	BCDP..BCDP.U.AA.TUYYYOTULL.OT....... B99 P99 T97 U98 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDP.U.AA.TUYYY.TULL.OT....O.. B99 P99 T97 U98 A98 Y94 O95 D96 L96 
15 15 0	BCDP..BCDP.U.AA..UYYYOTULL.OT.....T. B99 P99 T96 U98 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDP.U.AA..UYYY.TULL.OT....OT. B99 P99 T96 U98 A98 Y94 O95 D96 L96 
15 15 0	BCD.T.BCDPTU.AAPTUYYYO.ULL.O........ B99 P98 T99 U98 A98 Y94 O96 D96 L96 
15 15 0	BCD.T.BCDPTU.AAPTUYYY..ULL.O.....O.. B99 P98 T99 U98 A98 Y94 O95 D96 L96 
15 15 0	BCD.T.BCD.TU.AAPTUYYYP.ULL.O.....O.. B99 P97 T99 U98 A98 Y94 O95 D96 L96 
15 15 0	BCDPT.BCDPTU.AA.TU.YYY.ULL.O.....O.. B99 P99 T99 U98 A98 Y93 O95 D96 L96 
15 15 0	BCDPT.BCDPTU.AA.TU..YYYULL.O.....O.. B99 P99 T99 U98 A98 Y92 O95 D96 L96 
15 15 0	BCDP..BCDP...AA.TUYYYOTU.LLOTU...... B99 P99 T97 U97 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDP...AA.TUYYY.TU.LLOTU...O.. B99 P99 T97 U97 A98 Y94 O95 D96 L97 
15 15 0	BCDP..BCDP...AA.T.YYYOTU.LLOTU.....U B99 P99 T97 U96 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDP...AA.T.YYY.TU.LLOTU...O.U B99 P99 T97 U96 A98 Y94 O95 D96 L97 
15 15 0	BCD..UBCDP.U.AAPTUYYYOT..LLOT....... B99 P98 T97 U99 A98 Y94 O96 D96 L97 
15 15 0	BCD..UBCDP.U.AAPTUYYY.T..LLOT....O.. B99 P98 T97 U99 A98 Y94 O95 D96 L97 
15 15 0	BCD..UBCD..U.AAPTUYYYPT..LLOT....O.. B99 P97 T97 U99 A98 Y94 O95 D96 L97 
15 15 0	BCDP.UBCDP.U.AA.TU.YYYT..LLOT....O.. B99 P99 T97 U99 A98 Y93 O95 D96 L97 
15 15 0	BCDP..BCDP...AA..UYYYOTU.LLOTU....T. B99 P99 T96 U97 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDP...AA..UYYY.TU.LLOTU...OT. B99 P99 T96 U97 A98 Y94 O95 D96 L97 
15 15 0	BCDP..BCDP...AA...YYYOTU.LLOTU....TU B99 P99 T96 U96 A98 Y94 O96 D96 L97 
15 15 0	BCDP..BCDP...AA...YYY.TU.LLOTU...OTU B99 P99 T96 U96 A98 Y94 O95 D96 L97 
15 15 0	BCD..UBCDP.U.AAP.UYYYOT..LLOT.....T. B99 P98 T96 U99 A98 Y94 O96 D96 L97 
15 15 0	BCD..UBCDP.U.AAP.UYYY.T..LLOT....OT. B99 P98 T96 U99 A98 Y94 O95 D96 L97 
15 15 0	BCD..UBCD..U.AAP.UYYYPT..LLOT....OT. B99 P97 T96 U99 A98 Y94 O95 D96 L97 
15 15 0	BCDP.UBCDP.U.AA..U.YYYT..LLOT....OT. B99 P99 T96 U99 A98 Y93 O95 D96 L97 
15 15 0	BCD.T.BCDPT..AAPTUYYYO.U.LLO.U...... B99 P98 T99 U97 A98 Y94 O96 D96 L97 
15 15 0	BCD.T.BCDPT..AAPTUYYY..U.LLO.U...O.. B99 P98 T99 U97 A98 Y94 O95 D96 L97 
15 15 0	BCD.T.BCD.T..AAPTUYYYP.U.LLO.U...O.. B99 P97 T99 U97 A98 Y94 O95 D96 L97 
15 15 0	BCDPT.BCDPT..AA.TU.YYY.U.LLO.U...O.. B99 P99 T99 U97 A98 Y93 O95 D96 L97 
15 15 0	BCDPT.BCDPT..AA.TU..YYYU.LLO.U...O.. B99 P99 T99 U97 A98 Y92 O95 D96 L97 
15 15 0	BCD.T.BCDPT..AAPT.YYYO.U.LLO.U.....U B99 P98 T99 U96 A98 Y94 O96 D96 L97 
15 15 0	BCD.T.BCDPT..AAPT.YYY..U.LLO.U...O.U B99 P98 T99 U96 A98 Y94 O95 D96 L97 
15 15 0	BCD.T.BCD.T..AAPT.YYYP.U.LLO.U...O.U B99 P97 T99 U96 A98 Y94 O95 D96 L97 
15 15 0	BCDPT.BCDPT..AA.T..YYY.U.LLO.U...O.U B99 P99 T99 U96 A98 Y93 O95 D96 L97 
15 15 0	BCDPT.BCDPT..AA.T...YYYU.LLO.U...O.U B99 P99 T99 U96 A98 Y92 O95 D96 L97 
15 15 0	BCD.TUBCDPTU.AAPTU.YYY...LLO.....O.. B99 P98 T99 U99 A98 Y93 O95 D96 L97 
15 15 0	BCD.TUBCDPTU.AAPTU..YYY..LLO.....O.. B99 P98 T99 U99 A98 Y92 O95 D96 L97 
15 15 0	BCD.TUBCDPTU.AAPTU...YYY.LLO.....O.. B99 P98 T99 U99 A98 Y91 O95 D96 L97 
15 15 0	.CDPTU.CDPTUBAA.TUBYYY...LLO.....O.. B97 D96 P99 T99 U99 A98 Y93 L97 O95 
15 15 0	.CDPTU.CDPTU.AA.TUBYYY..BLLO.....O.. B96 D96 P99 T99 U99 A98 Y93 L97 O95 
15 15 0	.CDPTU.CDPTUBAA.TUB.YYY..LLO.....O.. B97 D96 P99 T99 U99 A98 Y92 L97 O95 
15 15 0	.CDPTU.CDPTU.AA.TUB.YYY.BLLO.....O.. B96 D96 P99 T99 U99 A98 Y92 L97 O95 
15 15 0	.CDPTU.CDPTUBAA.TUB..YYY.LLO.....O.. B97 D96 P99 T99 U99 A98 Y91 L97 O95 
15 15 0	.CDPTU.CDPTU.AA.TUB..YYYBLLO.....O.. B96 D96 P99 T99 U99 A98 Y91 L97 O95 
15 15 0	BCDP..BCDP...AA.TUYYYOTULL.OTU...... B99 P99 T97 U97 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDP...AA.TUYYY.TULL.OTU...O.. B99 P99 T97 U97 A98 Y94 O95 D96 L96 
15 15 0	BCDP..BCDP...AA.T.YYYOTULL.OTU.....U B99 P99 T97 U96 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDP...AA.T.YYY.TULL.OTU...O.U B99 P99 T97 U96 A98 Y94 O95 D96 L96 
15 15 0	BCD..UBCDP.U.AAPTUYYYOT.LL.OT....... B99 P98 T97 U99 A98 Y94 O96 D96 L96 
15 15 0	BCD..UBCDP.U.AAPTUYYY.T.LL.OT....O.. B99 P98 T97 U99 A98 Y94 O95 D96 L96 
15 15 0	BCD..UBCD..U.AAPTUYYYPT.LL.OT....O.. B99 P97 T97 U99 A98 Y94 O95 D96 L96 
15 15 0	BCDP.UBCDP.U.AA.TU.YYYT.LL.OT....O.. B99 P99 T97 U99 A98 Y93 O95 D96 L96 
15 15 0	BCDP..BCDP...AA..UYYYOTULL.OTU....T. B99 P99 T96 U97 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDP...AA..UYYY.TULL.OTU...OT. B99 P99 T96 U97 A98 Y94 O95 D96 L96 
15 15 0	BCDP..BCDP...AA...YYYOTULL.OTU....TU B99 P99 T96 U96 A98 Y94 O96 D96 L96 
15 15 0	BCDP..BCDP...AA...YYY.TULL.OTU...OTU B99 P99 T96 U96 A98 Y94 O95 D96 L96 
15 15 0	BCD..UBCDP.U.AAP.UYYYOT.LL.OT.....T. B99 P98 T96 U99 A98 Y94 O96 D96 L96 
15 15 0	BCD..UBCDP.U.AAP.UYYY.T.LL.OT....OT. B99 P98 T96 U99 A98 Y94 O95 D96 L96 
15 15 0	BCD..UBCD..U.AAP.UYYYPT.LL.OT....OT. B99 P97 T96 U99 A98 Y94 O95 D96 L96 
15 15 0	BCDP.UBCDP.U.AA..U.YYYT.LL.OT....OT. B99 P99 T96 U99 A98 Y93 O95 D96 L96 
15 15 0	BCD.T.BCDPT..AAPTUYYYO.ULL.O.U...... B99 P98 T99 U97 A98 Y94 O96 D96 L96 
15 15 0	BCD.T.BCDPT..AAPTUYYY..ULL.O.U...O.. B99 P98 T99 U97 A98 Y94 O95 D96 L96 
15 15 0	BCD.T.BCD.T..AAPTUYYYP.ULL.O.U...O.. B99 P97 T99 U97 A98 Y94 O95 D96 L96 
15 15 0	BCDPT.BCDPT..AA.TU.YYY.ULL.O.U...O.. B99 P99 T99 U97 A98 Y93 O95 D96 L96 
15 15 0	BCDPT.BCDPT..AA.TU..YYYULL.O.U...O.. B99 P99 T99 U97 A98 Y92 O95 D96 L96 
15 15 0	BCD.T.BCDPT..AAPT.YYYO.ULL.O.U.....U B99 P98 T99 U96 A98 Y94 O96 D96 L96 
15 15 0	BCD.T.BCDPT..AAPT.YYY..ULL.O.U...O.U B99 P98 T99 U96 A98 Y94 O95 D96 L96 
15 15 0	BCD.T.BCD.T..AAPT.YYYP.ULL.O.U...O.U B99 P97 T99 U96 A98 Y94 O95 D96 L96 
15 15 0	BCDPT.BCDPT..AA.T..YYY.ULL.O.U...O.U B99 P99 T99 U96 A98 Y93 O95 D96 L96 
15 15 0	BCDPT.BCDPT..AA.T...YYYULL.O.U...O.U B99 P99 T99 U96 A98 Y92 O95 D96 L96 
15 15 0	BCD.TUBCDPTU.AAPTU.YYY..LL.O.....O.. B99 P98 T99 U99 A98 Y93 O95 D96 L96 
15 15 0	BCD.TUBCDPTU.AAPTU..YYY.LL.O.....O.. B99 P98 T99 U99 A98 Y92 O95 D96 L96 
15 15 0	BCD.TUBCDPTU.AAPTU...YYYLL.O.....O.. B99 P98 T99 U99 A98 Y91 O95 D96 L96 
15 15 0	.CDPTU.CDPTUBAA.TUBYYY..LL.O.....O.. B97 D96 P99 T99 U99 A98 Y93 L96 O95 
15 15 0	.CDPTU.CDPTUBAA.TUB.YYY.LL.O.....O.. B97 D96 P99 T99 U99 A98 Y92 L96 O95 
15 15 0	.CDPTU.CDPTUBAA.TUB..YYYLL.O.....O.. B97 D96 P99 T99 U99 A98 Y91 L96 O95 
15 15 0	..DP..BCDPTUBCAATUYYYOTU...OLL...... C99 D96 P99 T98 U98 B98 A97 Y94 O98 
15 15 0	..D.T.B.DPTUBAAPTU.CYYYU.C.OLL...O.. C97 D96 P98 T99 U98 B98 A96 Y96 O99 
15 15 0	..D.T.B.DPTUBAAPTU..YYYU.C.OLL.C.O.. C96 D96 P98 T99 U98 B98 A96 Y96 O99 
