4 0 4	.B....SB.CDESAACDEHHHGDE..VG....VWW. 
16 13 3	SBVC.ESBVCDE.AA.DEHHHGD....G......WW S99 C99 D98 E99 A98 H94 G98 V96 W99 
16 13 3	.BVCD.SBVCDES.AADEHHH..E...G.....GWW S98 V96 C99 D99 E98 A97 H94 G99 W99 
16 13 3	.BVC.ESBVCDESAA.DEHHH.D....G.....GWW S98 V96 C99 E99 D98 A98 H94 G99 W99 
16 13 3	...C.....CD..AA.DEHHH.DESBVG.ESBVGWW B96 C99 D98 S97 E99 A98 H96 G99 W99 
16 12 4	SBVCDESBVCDEAA..DEHHHG.....G..WW.... S99 C99 D99 E99 A99 H94 G98 V96 W95 
15 13 2	SBVC.ESBVC.EAA...EHHHGD....GD.WW..D. S99 C99 D96 E99 A99 H94 G98 V96 W95 
14 14 0	SBVC..SBVC..AA....HHHGDE...GDEWW..DE S99 C99 D96 E96 A99 H94 G98 V96 W95 
15 13 2	SBVCD.SBVCD.AA..D.HHHG.E...G.EWW...E S99 C99 D99 E96 A99 H94 G98 V96 W95 
15 14 1	SBVC..SBVC.EAA...EHHHGDE...GD.WW..D. S99 C99 D96 E98 A99 H94 G98 V96 W95 
15 14 1	SBVC..SBVC..AA...EHHHGDE...GDEWW..D. S99 C99 D96 E97 A99 H94 G98 V96 W95 
15 15 0	SBVC..SBVC...AA...HHHGDE...GDEWW..DE S99 C99 D96 E96 A98 H94 G98 V96 W95 
15 15 0	SBVC..SBVC..AA....HHH.DE...GDEWW.GDE S99 C99 D96 E96 A99 H94 G97 V96 W95 
15 15 0	SBVC..SBVC..AA....HHHGDE...GDE.WW.DE S99 C99 D96 E96 A99 H94 G98 V96 W94 
15 15 0	SBVC..SBVC..AA....HHHGDE...GDE..WWDE S99 C99 D96 E96 A99 H94 G98 V96 W93 
15 15 0	SBVC..SBVC....AA..HHHGDE...GDEWW..DE S99 C99 D96 E96 A97 H94 G98 V96 W95 
15 15 0	SBVC..SBVC.....AA.HHHGDE...GDEWW..DE S99 C99 D96 E96 A96 H94 G98 V96 W95 
15 15 0	SBVC..SBVC......AAHHHGDE...GDEWW..DE S99 C99 D96 E96 A95 H94 G98 V96 W95 
