0 0 0	.B....SB.CDESAACDEHHHGDE..VG....VWW. 
14 14 0	.B.C...BVCDEAAVGDEHHHGDES.....S..WW. S97 C99 D98 E98 A99 H94 G97 V97 W98 
14 14 0	.B.C...BVCDEAAVGDEHHHGDES.....S.WW.. S97 C99 D98 E98 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVCDEAAVGDEHHHGDES.....SWW... S97 C99 D98 E98 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVCD.AAV.DEHHHGDES..G.ES..WW. S97 C99 D98 E97 A99 H94 G98 V97 W98 
14 14 0	.B.C...BVCD.AAV.DEHHHGDES..G.ES.WW.. S97 C99 D98 E97 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVCD.AAV.DEHHHGDES..G.ESWW... S97 C99 D98 E97 A99 H94 G98 V97 W96 
14 14 0	.B.C...BVCD.AAVGDEHHHGDES....ES..WW. S97 C99 D98 E97 A99 H94 G97 V97 W98 
14 14 0	.B.C...BVCD.AAVGDEHHHGDES....ES.WW.. S97 C99 D98 E97 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVCD.AAVGDEHHHGDES....ESWW... S97 C99 D98 E97 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVCD.AAV.D.HHHGDES..G.ES..WWE S97 C99 D98 E96 A99 H94 G98 V97 W98 
14 14 0	.B.C...BVCD.AAV.D.HHHGDES..G.ES.WW.E S97 C99 D98 E96 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVCD.AAV.D.HHHGDES..G.ESWW..E S97 C99 D98 E96 A99 H94 G98 V97 W96 
14 14 0	.B.C.E.BVCDEAAV.DEHHH.D.S..G..SWWG.. S97 C99 D98 E99 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVCD.AAVGD.HHHGDES....ES..WWE S97 C99 D98 E96 A99 H94 G97 V97 W98 
14 14 0	.B.C...BVCD.AAVGD.HHHGDES....ES.WW.E S97 C99 D98 E96 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVCD.AAVGD.HHHGDES....ESWW..E S97 C99 D98 E96 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC.EAAV.DEHHHGDES..GD.S..WW. S97 C99 D97 E98 A99 H94 G98 V97 W98 
14 14 0	.B.C...BVC.EAAV.DEHHHGDES..GD.S.WW.. S97 C99 D97 E98 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVC.EAAV.DEHHHGDES..GD.SWW... S97 C99 D97 E98 A99 H94 G98 V97 W96 
14 14 0	.B.C...BVC.EAAVGDEHHHGDES...D.S..WW. S97 C99 D97 E98 A99 H94 G97 V97 W98 
14 14 0	.B.C...BVC.EAAVGDEHHHGDES...D.S.WW.. S97 C99 D97 E98 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVC.EAAVGDEHHHGDES...D.SWW... S97 C99 D97 E98 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC..AAV.DEHHHGDES..GDES..WW. S97 C99 D97 E97 A99 H94 G98 V97 W98 
14 14 0	.B.C...BVC..AAV.DEHHHGDES..GDES.WW.. S97 C99 D97 E97 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVC..AAV.DEHHHGDES..GDESWW... S97 C99 D97 E97 A99 H94 G98 V97 W96 
14 14 0	.B.C...BVC..AAVGDEHHHGDES...DES..WW. S97 C99 D97 E97 A99 H94 G97 V97 W98 
14 14 0	.B.C...BVC..AAVGDEHHHGDES...DES.WW.. S97 C99 D97 E97 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVC..AAVGDEHHHGDES...DESWW... S97 C99 D97 E97 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC..AAV.D.HHHGDES..GDES..WWE S97 C99 D97 E96 A99 H94 G98 V97 W98 
14 14 0	.B.C...BVC..AAV.D.HHHGDES..GDES.WW.E S97 C99 D97 E96 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVC..AAV.D.HHHGDES..GDESWW..E S97 C99 D97 E96 A99 H94 G98 V97 W96 
14 14 0	.B.C.E.BVC.EAAV.DEHHH.D.S..GD.SWWG.. S97 C99 D97 E99 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC..AAVGD.HHHGDES...DES..WWE S97 C99 D97 E96 A99 H94 G97 V97 W98 
14 14 0	.B.C...BVC..AAVGD.HHHGDES...DES.WW.E S97 C99 D97 E96 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVC..AAVGD.HHHGDES...DESWW..E S97 C99 D97 E96 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC.EAAV..EHHHGDES..GD.S.WWD. S97 C99 D96 E98 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVC.EAAV..EHHHGDES..GD.SWW.D. S97 C99 D96 E98 A99 H94 G98 V97 W96 
14 14 0	.B.CD..BVCDEAAV.DEHHH..ES..G..SWWG.. S97 C99 D99 E98 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC.EAAVG.EHHHGDES...D.S.WWD. S97 C99 D96 E98 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVC.EAAVG.EHHHGDES...D.SWW.D. S97 C99 D96 E98 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC..AAV..EHHHGDES..GDES.WWD. S97 C99 D96 E97 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVC..AAV..EHHHGDES..GDESWW.D. S97 C99 D96 E97 A99 H94 G98 V97 W96 
14 14 0	.B.CD..BVCD.AAV.DEHHH..ES..G.ESWWG.. S97 C99 D99 E97 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC..AAVG.EHHHGDES...DES.WWD. S97 C99 D96 E97 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVC..AAVG.EHHHGDES...DESWW.D. S97 C99 D96 E97 A99 H94 G97 V97 W96 
14 14 0	.B.C...BVC..AAV...HHHGDES..GDES.WWDE S97 C99 D96 E96 A99 H94 G98 V97 W97 
14 14 0	.B.C...BVC..AAV...HHHGDES..GDESWW.DE S97 C99 D96 E96 A99 H94 G98 V97 W96 
14 14 0	.B.C.E.BVC.EAAV..EHHH.D.S..GD.SWWGD. S97 C99 D96 E99 A99 H94 G97 V97 W96 
14 14 0	.B.CD..BVCD.AAV.D.HHH..ES..G.ESWWG.E S97 C99 D99 E96 A99 H94 G97 V97 W96 
14 14 0	.B.CDE.BVCDEAAV.DE.HHH..S..G..SWWG.. S97 C99 D99 E99 A99 H93 G97 V97 W96 
14 14 0	.B.CDE.BVCDEAAV.DE..HHH.S..G..SWWG.. S97 C99 D99 E99 A99 H92 G97 V97 W96 
14 14 0	.B.CDE.BVCDEAAV.DE...HHHS..G..SWWG.. S97 C99 D99 E99 A99 H91 G97 V97 W96 
14 14 0	.B.C...BVC..AAVG..HHHGDES...DES.WWDE S97 C99 D96 E96 A99 H94 G97 V97 W97 
14 14 0	.B.C...BVC..AAVG..HHHGDES...DESWW.DE S97 C99 D96 E96 A99 H94 G97 V97 W96 
14 14 0	.BVC...BVCDE.AA.DEHHHGDES..G..S...WW S97 C99 D98 E98 A98 H94 G98 V96 W99 
14 14 0	.BVC...BVCDE.AAGDEHHHGDES.....S...WW S97 C99 D98 E98 A98 H94 G97 V96 W99 
14 14 0	.BVC...BVCD..AA.DEHHHGDES..G.ES...WW S97 C99 D98 E97 A98 H94 G98 V96 W99 
14 14 0	.BVC...BVCD..AAGDEHHHGDES....ES...WW S97 C99 D98 E97 A98 H94 G97 V96 W99 
14 14 0	.BVC.E.BVCDE.AA.DEHHHGD.S..G..S..WW. S97 C99 D98 E99 A98 H94 G98 V96 W98 
14 14 0	.BVC.E.BVCDE.AA.DEHHHGD.S..G..S.WW.. S97 C99 D98 E99 A98 H94 G98 V96 W97 
14 14 0	.BVC.E.BVCDE.AA.DEHHHGD.S..G..SWW... S97 C99 D98 E99 A98 H94 G98 V96 W96 
14 14 0	.BVC.E.BVCDE.AAGDEHHHGD.S.....S..WW. S97 C99 D98 E99 A98 H94 G97 V96 W98 
14 14 0	.BVC.E.BVCDE.AAGDEHHHGD.S.....S.WW.. S97 C99 D98 E99 A98 H94 G97 V96 W97 
14 14 0	.BVC.E.BVCDE.AAGDEHHHGD.S.....SWW... S97 C99 D98 E99 A98 H94 G97 V96 W96 
14 14 0	.BVC...BVC.E.AA.DEHHHGDES..GD.S...WW S97 C99 D97 E98 A98 H94 G98 V96 W99 
14 14 0	.BVC...BVC.E.AAGDEHHHGDES...D.S...WW S97 C99 D97 E98 A98 H94 G97 V96 W99 
14 14 0	.BVC...BVC...AA.DEHHHGDES..GDES...WW S97 C99 D97 E97 A98 H94 G98 V96 W99 
14 14 0	.BVC...BVC...AAGDEHHHGDES...DES...WW S97 C99 D97 E97 A98 H94 G97 V96 W99 
14 14 0	.BVC.E.BVC.E.AA.DEHHHGD.S..GD.S..WW. S97 C99 D97 E99 A98 H94 G98 V96 W98 
14 14 0	.BVC.E.BVC.E.AA.DEHHHGD.S..GD.S.WW.. S97 C99 D97 E99 A98 H94 G98 V96 W97 
14 14 0	.BVC.E.BVC.E.AA.DEHHHGD.S..GD.SWW... S97 C99 D97 E99 A98 H94 G98 V96 W96 
14 14 0	.BVC.E.BVC.E.AAGDEHHHGD.S...D.S..WW. S97 C99 D97 E99 A98 H94 G97 V96 W98 
14 14 0	.BVC.E.BVC.E.AAGDEHHHGD.S...D.S.WW.. S97 C99 D97 E99 A98 H94 G97 V96 W97 
14 14 0	.BVC.E.BVC.E.AAGDEHHHGD.S...D.SWW... S97 C99 D97 E99 A98 H94 G97 V96 W96 
14 14 0	.BVCD..BVCDE.AA.DEHHHG.ES..G..S..WW. S97 C99 D99 E98 A98 H94 G98 V96 W98 
14 14 0	.BVCD..BVCDE.AA.DEHHHG.ES..G..S.WW.. S97 C99 D99 E98 A98 H94 G98 V96 W97 
14 14 0	.BVCD..BVCDE.AA.DEHHHG.ES..G..SWW... S97 C99 D99 E98 A98 H94 G98 V96 W96 
14 14 0	.BVCD..BVCDE.AAGDEHHHG.ES.....S..WW. S97 C99 D99 E98 A98 H94 G97 V96 W98 
14 14 0	.BVCD..BVCDE.AAGDEHHHG.ES.....S.WW.. S97 C99 D99 E98 A98 H94 G97 V96 W97 
14 14 0	.BVCD..BVCDE.AAGDEHHHG.ES.....SWW... S97 C99 D99 E98 A98 H94 G97 V96 W96 
14 14 0	.BVCD..BVCD..AA.DEHHHG.ES..G.ES..WW. S97 C99 D99 E97 A98 H94 G98 V96 W98 
14 14 0	.BVCD..BVCD..AA.DEHHHG.ES..G.ES.WW.. S97 C99 D99 E97 A98 H94 G98 V96 W97 
14 14 0	.BVCD..BVCD..AA.DEHHHG.ES..G.ESWW... S97 C99 D99 E97 A98 H94 G98 V96 W96 
14 14 0	.BVCD..BVCD..AAGDEHHHG.ES....ES..WW. S97 C99 D99 E97 A98 H94 G97 V96 W98 
14 14 0	.BVCD..BVCD..AAGDEHHHG.ES....ES.WW.. S97 C99 D99 E97 A98 H94 G97 V96 W97 
14 14 0	.BVCD..BVCD..AAGDEHHHG.ES....ESWW... S97 C99 D99 E97 A98 H94 G97 V96 W96 
14 14 0	.BVCD..BVCD..AA.D.HHHG.ES..G.ES..WWE S97 C99 D99 E96 A98 H94 G98 V96 W98 
14 14 0	.BVC.E.BVC.E.AA..EHHHGD.S..GD.S.WWD. S97 C99 D96 E99 A98 H94 G98 V96 W97 
14 14 0	.BVCD..BVCD..AA.D.HHHG.ES..G.ES.WW.E S97 C99 D99 E96 A98 H94 G98 V96 W97 
14 14 0	.BVC.E.BVC.E.AA..EHHHGD.S..GD.SWW.D. S97 C99 D96 E99 A98 H94 G98 V96 W96 
14 14 0	.BVCD..BVCD..AA.D.HHHG.ES..G.ESWW..E S97 C99 D99 E96 A98 H94 G98 V96 W96 
14 14 0	.BVCDE.BVCDE.AA.DEHHH...S..G..SWWG.. S97 C99 D99 E99 A98 H94 G97 V96 W96 
14 14 0	.BVCD..BVCD..AAGD.HHHG.ES....ES..WWE S97 C99 D99 E96 A98 H94 G97 V96 W98 
14 14 0	.BVC.E.BVC.E.AAG.EHHHGD.S...D.S.WWD. S97 C99 D96 E99 A98 H94 G97 V96 W97 
14 14 0	.BVCD..BVCD..AAGD.HHHG.ES....ES.WW.E S97 C99 D99 E96 A98 H94 G97 V96 W97 
14 14 0	.BVC.E.BVC.E.AAG.EHHHGD.S...D.SWW.D. S97 C99 D96 E99 A98 H94 G97 V96 W96 
14 14 0	.BVCD..BVCD..AAGD.HHHG.ES....ESWW..E S97 C99 D99 E96 A98 H94 G97 V96 W96 
14 14 0	..VC...BVCDE.BAADE.HHHDES..G..S..GWW B99 V96 C99 D98 E98 A97 H95 S97 G99 W99 
14 14 0	..VC...BVCD..BAADE.HHHDES..G.ES..GWW B99 V96 C99 D98 E97 A97 H95 S97 G99 W99 
14 14 0	..VC...BVC.E.BAADE.HHHDES..GD.S..GWW B99 V96 C99 D97 E98 A97 H95 S97 G99 W99 
14 14 0	..VC...BVC...BAADE.HHHDES..GDES..GWW B99 V96 C99 D97 E97 A97 H95 S97 G99 W99 
14 14 0	..VC...BVCDE.BAADEHHH.DES..G..S..GWW B99 V96 C99 D98 E98 A97 H94 S97 G99 W99 
14 14 0	..VC...BVCD..BAADEHHH.DES..G.ES..GWW B99 V96 C99 D98 E97 A97 H94 S97 G99 W99 
14 14 0	..VC.E.BVCDE.BAADEHHHGD.S..G..S...WW B99 V96 C99 D98 E99 A97 H94 S97 G98 W99 
14 14 0	..VC...BVC.E.BAADEHHH.DES..GD.S..GWW B99 V96 C99 D97 E98 A97 H94 S97 G99 W99 
14 14 0	..VC...BVC...BAADEHHH.DES..GDES..GWW B99 V96 C99 D97 E97 A97 H94 S97 G99 W99 
14 14 0	..VC.E.BVC.E.BAADEHHHGD.S..GD.S...WW B99 V96 C99 D97 E99 A97 H94 S97 G98 W99 
14 14 0	..VCD..BVCDE.BAADEHHHG.ES..G..S...WW B99 V96 C99 D99 E98 A97 H94 S97 G98 W99 
14 14 0	..VCD..BVCD..BAADEHHHG.ES..G.ES...WW B99 V96 C99 D99 E97 A97 H94 S97 G98 W99 
14 14 0	..VCDE.BVCDE.BAADEHHHG..S..G..S..WW. B99 V96 C99 D99 E99 A97 H94 S97 G98 W98 
14 14 0	..VCDE.BVCDE.BAADEHHHG..S..G..S.WW.. B99 V96 C99 D99 E99 A97 H94 S97 G98 W97 
14 14 0	..VCDE.BVCDE.BAADEHHHG..S..G..SWW... B99 V96 C99 D99 E99 A97 H94 S97 G98 W96 
14 14 0	..VC....VCDE..AADE.HHHDESB.G..SB.GWW B96 V96 C99 D98 E98 A97 H95 S97 G99 W99 
14 14 0	..VC....VCD...AADE.HHHDESB.G.ESB.GWW B96 V96 C99 D98 E97 A97 H95 S97 G99 W99 
14 14 0	..VC....VC.E..AADE.HHHDESB.GD.SB.GWW B96 V96 C99 D97 E98 A97 H95 S97 G99 W99 
14 14 0	..VC....VC....AADE.HHHDESB.GDESB.GWW B96 V96 C99 D97 E97 A97 H95 S97 G99 W99 
14 14 0	..VC....VCDE..AADEHHH.DESB.G..SB.GWW B96 V96 C99 D98 E98 A97 H94 S97 G99 W99 
14 14 0	..VC....VCD...AADEHHH.DESB.G.ESB.GWW B96 V96 C99 D98 E97 A97 H94 S97 G99 W99 
14 14 0	..VC.E..VCDE..AADEHHHGD.SB.G..SB..WW B96 V96 C99 D98 E99 A97 H94 S97 G98 W99 
14 14 0	..VC....VC.E..AADEHHH.DESB.GD.SB.GWW B96 V96 C99 D97 E98 A97 H94 S97 G99 W99 
14 14 0	..VC....VC....AADEHHH.DESB.GDESB.GWW B96 V96 C99 D97 E97 A97 H94 S97 G99 W99 
14 14 0	..VC.E..VC.E..AADEHHHGD.SB.GD.SB..WW B96 V96 C99 D97 E99 A97 H94 S97 G98 W99 
14 14 0	..VCD...VCDE..AADEHHHG.ESB.G..SB..WW B96 V96 C99 D99 E98 A97 H94 S97 G98 W99 
14 14 0	..VCD...VCD...AADEHHHG.ESB.G.ESB..WW B96 V96 C99 D99 E97 A97 H94 S97 G98 W99 
14 14 0	..VCDE..VCDE..AADEHHHG..SB.G..SB.WW. B96 V96 C99 D99 E99 A97 H94 S97 G98 W98 
14 14 0	..VCDE..VCDE..AADEHHHG..SB.G..SBWW.. B96 V96 C99 D99 E99 A97 H94 S97 G98 W97 
14 14 0	.BVC...BVCDE..AADEHHHGDES..G..S...WW S97 C99 D98 E98 A97 H94 G98 V96 W99 
14 14 0	.BVC...BVCD...AADEHHHGDES..G.ES...WW S97 C99 D98 E97 A97 H94 G98 V96 W99 
14 14 0	.BVC.E.BVCDE..AADEHHHGD.S..G..S..WW. S97 C99 D98 E99 A97 H94 G98 V96 W98 
14 14 0	.BVC.E.BVCDE..AADEHHHGD.S..G..S.WW.. S97 C99 D98 E99 A97 H94 G98 V96 W97 
14 14 0	.BVC.E.BVCDE..AADEHHHGD.S..G..SWW... S97 C99 D98 E99 A97 H94 G98 V96 W96 
14 14 0	.BVC...BVC.E..AADEHHHGDES..GD.S...WW S97 C99 D97 E98 A97 H94 G98 V96 W99 
14 14 0	.BVC...BVC....AADEHHHGDES..GDES...WW S97 C99 D97 E97 A97 H94 G98 V96 W99 
14 14 0	.BVC.E.BVC.E..AADEHHHGD.S..GD.S..WW. S97 C99 D97 E99 A97 H94 G98 V96 W98 
14 14 0	.BVC.E.BVC.E..AADEHHHGD.S..GD.S.WW.. S97 C99 D97 E99 A97 H94 G98 V96 W97 
14 14 0	.BVC.E.BVC.E..AADEHHHGD.S..GD.SWW... S97 C99 D97 E99 A97 H94 G98 V96 W96 
14 14 0	.BVCD..BVCDE..AADEHHHG.ES..G..S..WW. S97 C99 D99 E98 A97 H94 G98 V96 W98 
14 14 0	.BVCD..BVCDE..AADEHHHG.ES..G..S.WW.. S97 C99 D99 E98 A97 H94 G98 V96 W97 
14 14 0	.BVCD..BVCDE..AADEHHHG.ES..G..SWW... S97 C99 D99 E98 A97 H94 G98 V96 W96 
14 14 0	.BVCD..BVCD...AADEHHHG.ES..G.ES..WW. S97 C99 D99 E97 A97 H94 G98 V96 W98 
14 14 0	.BVCD..BVCD...AADEHHHG.ES..G.ES.WW.. S97 C99 D99 E97 A97 H94 G98 V96 W97 
14 14 0	.BVCD..BVCD...AADEHHHG.ES..G.ESWW... S97 C99 D99 E97 A97 H94 G98 V96 W96 
14 14 0	.BVCD..BVCD...AAD.HHHG.ES..G.ES..WWE S97 C99 D99 E96 A97 H94 G98 V96 W98 
14 14 0	.BVC.E.BVC.E..AA.EHHHGD.S..GD.S.WWD. S97 C99 D96 E99 A97 H94 G98 V96 W97 
14 14 0	.BVCD..BVCD...AAD.HHHG.ES..G.ES.WW.E S97 C99 D99 E96 A97 H94 G98 V96 W97 
14 14 0	.BVC.E.BVC.E..AA.EHHHGD.S..GD.SWW.D. S97 C99 D96 E99 A97 H94 G98 V96 W96 
14 14 0	.BVCD..BVCD...AAD.HHHG.ES..G.ESWW..E S97 C99 D99 E96 A97 H94 G98 V96 W96 
14 14 0	.BVCDE.BVCDE..AADEHHH...S..G..SWWG.. S97 C99 D99 E99 A97 H94 G97 V96 W96 
14 14 0	.BVC...BVCDEAA..DEHHHGDES..G..S..WW. S97 C99 D98 E98 A99 H94 G98 V96 W98 
14 14 0	.BVC...BVCDEAA..DEHHHGDES..G..S.WW.. S97 C99 D98 E98 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVCDEAA..DEHHHGDES..G..SWW... S97 C99 D98 E98 A99 H94 G98 V96 W96 
14 14 0	.BVC...BVCDEAA.GDEHHHGDES.....S..WW. S97 C99 D98 E98 A99 H94 G97 V96 W98 
14 14 0	.BVC...BVCDEAA.GDEHHHGDES.....S.WW.. S97 C99 D98 E98 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVCDEAA.GDEHHHGDES.....SWW... S97 C99 D98 E98 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVCD.AA..DEHHHGDES..G.ES..WW. S97 C99 D98 E97 A99 H94 G98 V96 W98 
14 14 0	.BVC...BVCD.AA..DEHHHGDES..G.ES.WW.. S97 C99 D98 E97 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVCD.AA..DEHHHGDES..G.ESWW... S97 C99 D98 E97 A99 H94 G98 V96 W96 
14 14 0	.BVC...BVCD.AA.GDEHHHGDES....ES..WW. S97 C99 D98 E97 A99 H94 G97 V96 W98 
14 14 0	.BVC...BVCD.AA.GDEHHHGDES....ES.WW.. S97 C99 D98 E97 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVCD.AA.GDEHHHGDES....ESWW... S97 C99 D98 E97 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVCD.AA..D.HHHGDES..G.ES..WWE S97 C99 D98 E96 A99 H94 G98 V96 W98 
14 14 0	.BVC...BVCD.AA..D.HHHGDES..G.ES.WW.E S97 C99 D98 E96 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVCD.AA..D.HHHGDES..G.ESWW..E S97 C99 D98 E96 A99 H94 G98 V96 W96 
14 14 0	.BVC.E.BVCDEAA..DEHHH.D.S..G..SWWG.. S97 C99 D98 E99 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVCD.AA.GD.HHHGDES....ES..WWE S97 C99 D98 E96 A99 H94 G97 V96 W98 
14 14 0	.BVC...BVCD.AA.GD.HHHGDES....ES.WW.E S97 C99 D98 E96 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVCD.AA.GD.HHHGDES....ESWW..E S97 C99 D98 E96 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC.EAA..DEHHHGDES..GD.S..WW. S97 C99 D97 E98 A99 H94 G98 V96 W98 
14 14 0	.BVC...BVC.EAA..DEHHHGDES..GD.S.WW.. S97 C99 D97 E98 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVC.EAA..DEHHHGDES..GD.SWW... S97 C99 D97 E98 A99 H94 G98 V96 W96 
14 14 0	.BVC...BVC.EAA.GDEHHHGDES...D.S..WW. S97 C99 D97 E98 A99 H94 G97 V96 W98 
14 14 0	.BVC...BVC.EAA.GDEHHHGDES...D.S.WW.. S97 C99 D97 E98 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVC.EAA.GDEHHHGDES...D.SWW... S97 C99 D97 E98 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC..AA..DEHHHGDES..GDES..WW. S97 C99 D97 E97 A99 H94 G98 V96 W98 
14 14 0	.BVC...BVC..AA..DEHHHGDES..GDES.WW.. S97 C99 D97 E97 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVC..AA..DEHHHGDES..GDESWW... S97 C99 D97 E97 A99 H94 G98 V96 W96 
14 14 0	.BVC...BVC..AA.GDEHHHGDES...DES..WW. S97 C99 D97 E97 A99 H94 G97 V96 W98 
14 14 0	.BVC...BVC..AA.GDEHHHGDES...DES.WW.. S97 C99 D97 E97 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVC..AA.GDEHHHGDES...DESWW... S97 C99 D97 E97 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC..AA..D.HHHGDES..GDES..WWE S97 C99 D97 E96 A99 H94 G98 V96 W98 
14 14 0	.BVC...BVC..AA..D.HHHGDES..GDES.WW.E S97 C99 D97 E96 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVC..AA..D.HHHGDES..GDESWW..E S97 C99 D97 E96 A99 H94 G98 V96 W96 
14 14 0	.BVC.E.BVC.EAA..DEHHH.D.S..GD.SWWG.. S97 C99 D97 E99 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC..AA.GD.HHHGDES...DES..WWE S97 C99 D97 E96 A99 H94 G97 V96 W98 
14 14 0	.BVC...BVC..AA.GD.HHHGDES...DES.WW.E S97 C99 D97 E96 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVC..AA.GD.HHHGDES...DESWW..E S97 C99 D97 E96 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC.EAA...EHHHGDES..GD.S.WWD. S97 C99 D96 E98 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVC.EAA...EHHHGDES..GD.SWW.D. S97 C99 D96 E98 A99 H94 G98 V96 W96 
14 14 0	.BVCD..BVCDEAA..DEHHH..ES..G..SWWG.. S97 C99 D99 E98 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC.EAA.G.EHHHGDES...D.S.WWD. S97 C99 D96 E98 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVC.EAA.G.EHHHGDES...D.SWW.D. S97 C99 D96 E98 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC..AA...EHHHGDES..GDES.WWD. S97 C99 D96 E97 A99 H94 G98 V96 W97 
14 14 0	.BVC...BVC..AA...EHHHGDES..GDESWW.D. S97 C99 D96 E97 A99 H94 G98 V96 W96 
14 14 0	.BVCD..BVCD.AA..DEHHH..ES..G.ESWWG.. S97 C99 D99 E97 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC..AA.G.EHHHGDES...DES.WWD. S97 C99 D96 E97 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVC..AA.G.EHHHGDES...DESWW.D. S97 C99 D96 E97 A99 H94 G97 V96 W96 
14 14 0	.BVC...BVC..AA....HHHGDES..GDES.WWDE S97 C99 D96 E96 A99 H94 G98 V96 W97 
14 14 0	.BVC.E.BVC.E...AAEHHHGD.S..GD.S.WWD. S97 C99 D96 E99 A96 H94 G98 V96 W97 
14 14 0	.BVC...BVC..AA....HHHGDES..GDESWW.DE S97 C99 D96 E96 A99 H94 G98 V96 W96 
14 14 0	.BVC.E.BVC.E...AAEHHHGD.S..GD.SWW.D. S97 C99 D96 E99 A96 H94 G98 V96 W96 
14 14 0	.BVC.E.BVC.EAA...EHHH.D.S..GD.SWWGD. S97 C99 D96 E99 A99 H94 G97 V96 W96 
14 14 0	.BVCD..BVCD.AA..D.HHH..ES..G.ESWWG.E S97 C99 D99 E96 A99 H94 G97 V96 W96 
14 14 0	.BVCDE.BVCDEAA..DE.HHH..S..G..SWWG.. S97 C99 D99 E99 A99 H93 G97 V96 W96 
14 14 0	.BVCDE.BVCDEAA..DE..HHH.S..G..SWWG.. S97 C99 D99 E99 A99 H92 G97 V96 W96 
14 14 0	.BVCDE.BVCDEAA..DE...HHHS..G..SWWG.. S97 C99 D99 E99 A99 H91 G97 V96 W96 
14 14 0	.BVC...BVC..AA.G..HHHGDES...DES.WWDE S97 C99 D96 E96 A99 H94 G97 V96 W97 
14 14 0	.BVC...BVC..AA.G..HHHGDES...DESWW.DE S97 C99 D96 E96 A99 H94 G97 V96 W96 
14 14 0	.........CDE.AACDEHHHGDESBVG..SBVWW. D98 C98 A98 H96 S97 B96 G98 W98 
14 14 0	.........C.E.AACDEHHHGDESBVGD.SBVWW. D97 C98 A98 H96 S97 B96 G98 W98 
14 14 0	....D....CD..AACD.HHHG.ESBVG.ESBVWWE C98 D99 E98 A98 H96 S97 B96 G98 W98 
14 14 0	...C.....CD..AA.D.HHHGDESBVG.ESBVWWE B96 C99 D98 S97 E98 A98 H96 G98 W98 
14 14 0	...C.....CD..AAGD.HHHGDESBV..ESBVWWE B96 C99 D98 S97 E98 A98 H96 G97 W98 
14 14 0	...C.....C...AA.D.HHHGDESBVGDESBVWWE B96 C99 D97 S97 E98 A98 H96 G98 W98 
14 14 0	...C.....C...AAGD.HHHGDESBV.DESBVWWE B96 C99 D97 S97 E98 A98 H96 G97 W98 
14 14 0	.........CDEAA.CDEHHHGDESBVG..SBVWW. D98 C98 A97 H96 S97 B96 G98 W98 
14 14 0	.........C.EAA.CDEHHHGDESBVGD.SBVWW. D97 C98 A97 H96 S97 B96 G98 W98 
14 14 0	....D....CD.AA.CD.HHHG.ESBVG.ESBVWWE C98 D99 E98 A97 H96 S97 B96 G98 W98 
